Year,Month,Day,State,Reporting Region,Energy_Source,Unit,Data_Source,hydro_shape,Generation,date,unit,region,capacity,day,month,year,CF
2012,5,30,MATO GROSSO DO SUL,SECO,Hydro,GWh,ONS Hourly,MATO GROSSO DO SUL Grande,0.7199999839067459,2012-05-30,GW,MATO GROSSO DO SUL Grande,0.0295,30,5,2012,1.016949129811788
2012,5,30,MINAS GERAIS,SECO,Hydro,GWh,ONS Hourly,MINAS GERAIS Paranaiba,126.36100998520851,2012-05-30,GW,MINAS GERAIS Paranaiba,4.64296,30,5,2012,1.133983941864031
2012,5,31,MATO GROSSO DO SUL,SECO,Hydro,GWh,ONS Hourly,MATO GROSSO DO SUL Grande,0.7199999839067459,2012-05-31,GW,MATO GROSSO DO SUL Grande,0.0295,31,5,2012,1.016949129811788
2012,5,31,MINAS GERAIS,SECO,Hydro,GWh,ONS Hourly,MINAS GERAIS Paranaiba,121.07831021025777,2012-05-31,GW,MINAS GERAIS Paranaiba,4.64296,31,5,2012,1.0865761479948295
2012,6,1,MATO GROSSO DO SUL,SECO,Hydro,GWh,ONS Hourly,MATO GROSSO DO SUL Grande,0.7199999839067459,2012-06-01,GW,MATO GROSSO DO SUL Grande,0.0295,1,6,2012,1.016949129811788
2012,6,1,MINAS GERAIS,SECO,Hydro,GWh,ONS Hourly,MINAS GERAIS Paranaiba,115.17860992252827,2012-06-01,GW,MINAS GERAIS Paranaiba,4.64296,1,6,2012,1.0336312927037947
2012,6,2,MATO GROSSO DO SUL,SECO,Hydro,GWh,ONS Hourly,MATO GROSSO DO SUL Grande,0.7199999839067459,2012-06-02,GW,MATO GROSSO DO SUL Grande,0.0295,2,6,2012,1.016949129811788
2012,6,3,MATO GROSSO DO SUL,SECO,Hydro,GWh,ONS Hourly,MATO GROSSO DO SUL Grande,0.7199999839067459,2012-06-03,GW,MATO GROSSO DO SUL Grande,0.0295,3,6,2012,1.016949129811788
2012,6,4,MATO GROSSO DO SUL,SECO,Hydro,GWh,ONS Hourly,MATO GROSSO DO SUL Grande,0.7199999839067459,2012-06-04,GW,MATO GROSSO DO SUL Grande,0.0295,4,6,2012,1.016949129811788
2012,6,4,MINAS GERAIS,SECO,Hydro,GWh,ONS Hourly,MINAS GERAIS Paranaiba,117.49412985146046,2012-06-04,GW,MINAS GERAIS Paranaiba,4.64296,4,6,2012,1.0544111394047875
2012,6,5,MATO GROSSO DO SUL,SECO,Hydro,GWh,ONS Hourly,MATO GROSSO DO SUL Grande,0.7199999839067459,2012-06-05,GW,MATO GROSSO DO SUL Grande,0.0295,5,6,2012,1.016949129811788
2012,6,5,MINAS GERAIS,SECO,Hydro,GWh,ONS Hourly,MINAS GERAIS Paranaiba,113.3299899250269,2012-06-05,GW,MINAS GERAIS Paranaiba,4.64296,5,6,2012,1.0170414807671802
2012,6,6,MATO GROSSO DO SUL,SECO,Hydro,GWh,ONS Hourly,MATO GROSSO DO SUL Grande,0.7199999839067459,2012-06-06,GW,MATO GROSSO DO SUL Grande,0.0295,6,6,2012,1.016949129811788
2012,6,7,MATO GROSSO DO SUL,SECO,Hydro,GWh,ONS Hourly,MATO GROSSO DO SUL Grande,0.7199999839067459,2012-06-07,GW,MATO GROSSO DO SUL Grande,0.0295,7,6,2012,1.016949129811788
2012,6,8,MATO GROSSO DO SUL,SECO,Hydro,GWh,ONS Hourly,MATO GROSSO DO SUL Grande,0.7199999839067459,2012-06-08,GW,MATO GROSSO DO SUL Grande,0.0295,8,6,2012,1.016949129811788
2012,6,9,MATO GROSSO DO SUL,SECO,Hydro,GWh,ONS Hourly,MATO GROSSO DO SUL Grande,0.7199999839067459,2012-06-09,GW,MATO GROSSO DO SUL Grande,0.0295,9,6,2012,1.016949129811788
2012,6,10,MATO GROSSO DO SUL,SECO,Hydro,GWh,ONS Hourly,MATO GROSSO DO SUL Grande,0.7199999839067459,2012-06-10,GW,MATO GROSSO DO SUL Grande,0.0295,10,6,2012,1.016949129811788
2012,6,11,MATO GROSSO DO SUL,SECO,Hydro,GWh,ONS Hourly,MATO GROSSO DO SUL Grande,0.7199999839067459,2012-06-11,GW,MATO GROSSO DO SUL Grande,0.0295,11,6,2012,1.016949129811788
2012,6,12,MATO GROSSO DO SUL,SECO,Hydro,GWh,ONS Hourly,MATO GROSSO DO SUL Grande,0.7199999839067459,2012-06-12,GW,MATO GROSSO DO SUL Grande,0.0295,12,6,2012,1.016949129811788
2012,6,13,MATO GROSSO DO SUL,SECO,Hydro,GWh,ONS Hourly,MATO GROSSO DO SUL Grande,0.7199999839067459,2012-06-13,GW,MATO GROSSO DO SUL Grande,0.0295,13,6,2012,1.016949129811788
2012,6,14,MATO GROSSO DO SUL,SECO,Hydro,GWh,ONS Hourly,MATO GROSSO DO SUL Grande,0.7199999839067459,2012-06-14,GW,MATO GROSSO DO SUL Grande,0.0295,14,6,2012,1.016949129811788
2012,6,15,MATO GROSSO DO SUL,SECO,Hydro,GWh,ONS Hourly,MATO GROSSO DO SUL Grande,0.7199999839067459,2012-06-15,GW,MATO GROSSO DO SUL Grande,0.0295,15,6,2012,1.016949129811788
2012,6,16,MATO GROSSO DO SUL,SECO,Hydro,GWh,ONS Hourly,MATO GROSSO DO SUL Grande,0.7199999839067459,2012-06-16,GW,MATO GROSSO DO SUL Grande,0.0295,16,6,2012,1.016949129811788
2012,6,17,MATO GROSSO DO SUL,SECO,Hydro,GWh,ONS Hourly,MATO GROSSO DO SUL Grande,0.7199999839067459,2012-06-17,GW,MATO GROSSO DO SUL Grande,0.0295,17,6,2012,1.016949129811788
2012,6,18,MATO GROSSO DO SUL,SECO,Hydro,GWh,ONS Hourly,MATO GROSSO DO SUL Grande,0.7199999839067459,2012-06-18,GW,MATO GROSSO DO SUL Grande,0.0295,18,6,2012,1.016949129811788
2012,7,6,MINAS GERAIS,SECO,Hydro,GWh,ONS Hourly,MINAS GERAIS Paranaiba,112.68523022532463,2012-07-06,GW,MINAS GERAIS Paranaiba,4.64296,6,7,2012,1.0112553039559231
2012,7,11,MINAS GERAIS,SECO,Hydro,GWh,ONS Hourly,MINAS GERAIS Paranaiba,111.89037006348372,2012-07-11,GW,MINAS GERAIS Paranaiba,4.64296,11,7,2012,1.004122101557014
2012,7,12,MINAS GERAIS,SECO,Hydro,GWh,ONS Hourly,MINAS GERAIS Paranaiba,116.70135027170181,2012-07-12,GW,MINAS GERAIS Paranaiba,4.64296,12,7,2012,1.0472966084827153
2012,7,13,MINAS GERAIS,SECO,Hydro,GWh,ONS Hourly,MINAS GERAIS Paranaiba,114.26852022856474,2012-07-13,GW,MINAS GERAIS Paranaiba,4.64296,13,7,2012,1.0254640020282026
2012,8,9,MINAS GERAIS,SECO,Hydro,GWh,ONS Hourly,MINAS GERAIS Paranaiba,112.02226017415524,2012-08-09,GW,MINAS GERAIS Paranaiba,4.64296,9,8,2012,1.00530570453399
2012,8,17,MINAS GERAIS,SECO,Hydro,GWh,ONS Hourly,MINAS GERAIS Paranaiba,114.30992025136948,2012-08-17,GW,MINAS GERAIS Paranaiba,4.64296,17,8,2012,1.0258355324635708
2012,9,4,MINAS GERAIS,SECO,Hydro,GWh,ONS Hourly,MINAS GERAIS Paranaiba,111.72786013782024,2012-09-04,GW,MINAS GERAIS Paranaiba,4.64296,4,9,2012,1.0026637114561636
2012,10,3,MINAS GERAIS,SECO,Hydro,GWh,ONS Hourly,MINAS GERAIS Paranaiba,112.53917974978685,2012-10-03,GW,MINAS GERAIS Paranaiba,4.64296,3,10,2012,1.0099446235966822
2012,10,23,PARANA,S,Hydro,GWh,ONS Hourly,PARANA Paranapanema,0.11249999748542903,2012-10-23,GW,PARANA Paranapanema,0.0,23,10,2012,inf
2012,10,24,PARANA,S,Hydro,GWh,ONS Hourly,PARANA Paranapanema,0.119999997317791,2012-10-24,GW,PARANA Paranapanema,0.0,24,10,2012,inf
2012,10,25,PARANA,S,Hydro,GWh,ONS Hourly,PARANA Paranapanema,0.119999997317791,2012-10-25,GW,PARANA Paranapanema,0.0,25,10,2012,inf
2012,10,26,PARANA,S,Hydro,GWh,ONS Hourly,PARANA Paranapanema,0.119999997317791,2012-10-26,GW,PARANA Paranapanema,0.0,26,10,2012,inf
2012,10,27,PARANA,S,Hydro,GWh,ONS Hourly,PARANA Paranapanema,0.119999997317791,2012-10-27,GW,PARANA Paranapanema,0.0,27,10,2012,inf
2012,10,28,PARANA,S,Hydro,GWh,ONS Hourly,PARANA Paranapanema,0.119999997317791,2012-10-28,GW,PARANA Paranapanema,0.0,28,10,2012,inf
2012,10,29,PARANA,S,Hydro,GWh,ONS Hourly,PARANA Paranapanema,0.119999997317791,2012-10-29,GW,PARANA Paranapanema,0.0,29,10,2012,inf
2012,10,30,PARANA,S,Hydro,GWh,ONS Hourly,PARANA Paranapanema,0.119999997317791,2012-10-30,GW,PARANA Paranapanema,0.0,30,10,2012,inf
2012,10,31,PARANA,S,Hydro,GWh,ONS Hourly,PARANA Paranapanema,0.119999997317791,2012-10-31,GW,PARANA Paranapanema,0.0,31,10,2012,inf
2012,11,1,PARANA,S,Hydro,GWh,ONS Hourly,PARANA Paranapanema,0.119999997317791,2012-11-01,GW,PARANA Paranapanema,0.0,1,11,2012,inf
2012,11,2,PARANA,S,Hydro,GWh,ONS Hourly,PARANA Paranapanema,0.119999997317791,2012-11-02,GW,PARANA Paranapanema,0.0,2,11,2012,inf
2012,11,3,PARANA,S,Hydro,GWh,ONS Hourly,PARANA Paranapanema,0.119999997317791,2012-11-03,GW,PARANA Paranapanema,0.0,3,11,2012,inf
2012,11,4,PARANA,S,Hydro,GWh,ONS Hourly,PARANA Paranapanema,0.119999997317791,2012-11-04,GW,PARANA Paranapanema,0.0,4,11,2012,inf
2012,11,5,PARANA,S,Hydro,GWh,ONS Hourly,PARANA Paranapanema,0.11998999724164605,2012-11-05,GW,PARANA Paranapanema,0.0,5,11,2012,inf
2012,11,6,PARANA,S,Hydro,GWh,ONS Hourly,PARANA Paranapanema,0.3738099951297045,2012-11-06,GW,PARANA Paranapanema,0.0,6,11,2012,inf
2012,11,7,PARANA,S,Hydro,GWh,ONS Hourly,PARANA Paranapanema,0.20547999627888205,2012-11-07,GW,PARANA Paranapanema,0.0,7,11,2012,inf
2012,11,9,PARANA,S,Hydro,GWh,ONS Hourly,PARANA Paranapanema,0.11906000033923192,2012-11-09,GW,PARANA Paranapanema,0.0,9,11,2012,inf
2012,11,10,PARANA,S,Hydro,GWh,ONS Hourly,PARANA Paranapanema,2.8107899874448776,2012-11-10,GW,PARANA Paranapanema,0.0,10,11,2012,inf
2012,11,11,PARANA,S,Hydro,GWh,ONS Hourly,PARANA Paranapanema,2.812729999423027,2012-11-11,GW,PARANA Paranapanema,0.0,11,11,2012,inf
2012,11,12,PARANA,S,Hydro,GWh,ONS Hourly,PARANA Paranapanema,2.8052200004458427,2012-11-12,GW,PARANA Paranapanema,0.0,12,11,2012,inf
2012,11,13,PARANA,S,Hydro,GWh,ONS Hourly,PARANA Paranapanema,2.8076800107955933,2012-11-13,GW,PARANA Paranapanema,0.0,13,11,2012,inf
2012,11,14,PARANA,S,Hydro,GWh,ONS Hourly,PARANA Paranapanema,2.8104300051927567,2012-11-14,GW,PARANA Paranapanema,0.0,14,11,2012,inf
2012,11,15,PARANA,S,Hydro,GWh,ONS Hourly,PARANA Paranapanema,2.81106998026371,2012-11-15,GW,PARANA Paranapanema,0.0,15,11,2012,inf
2012,11,16,PARANA,S,Hydro,GWh,ONS Hourly,PARANA Paranapanema,2.8085699900984764,2012-11-16,GW,PARANA Paranapanema,0.0,16,11,2012,inf
2012,11,17,PARANA,S,Hydro,GWh,ONS Hourly,PARANA Paranapanema,2.807990007102489,2012-11-17,GW,PARANA Paranapanema,0.0,17,11,2012,inf
2012,11,18,PARANA,S,Hydro,GWh,ONS Hourly,PARANA Paranapanema,2.8098399937152863,2012-11-18,GW,PARANA Paranapanema,0.0,18,11,2012,inf
2012,11,19,PARANA,S,Hydro,GWh,ONS Hourly,PARANA Paranapanema,2.8085400089621544,2012-11-19,GW,PARANA Paranapanema,0.0,19,11,2012,inf
2012,11,20,PARANA,S,Hydro,GWh,ONS Hourly,PARANA Paranapanema,2.07090001180768,2012-11-20,GW,PARANA Paranapanema,0.0,20,11,2012,inf
2012,11,21,PARANA,S,Hydro,GWh,ONS Hourly,PARANA Paranapanema,2.805160015821457,2012-11-21,GW,PARANA Paranapanema,0.0,21,11,2012,inf
2012,11,22,PARANA,S,Hydro,GWh,ONS Hourly,PARANA Paranapanema,2.8049700036644936,2012-11-22,GW,PARANA Paranapanema,0.0,22,11,2012,inf
2012,11,26,PARANA,S,Hydro,GWh,ONS Hourly,PARANA Paranapanema,2.898040011525154,2012-11-26,GW,PARANA Paranapanema,0.1174,26,11,2012,1.0285491239087003
2012,11,27,PARANA,S,Hydro,GWh,ONS Hourly,PARANA Paranapanema,3.064000003039837,2012-11-27,GW,PARANA Paranapanema,0.1174,27,11,2012,1.0874503134014184
2012,11,28,PARANA,S,Hydro,GWh,ONS Hourly,PARANA Paranapanema,3.8745699599385266,2012-11-28,GW,PARANA Paranapanema,0.1174,28,11,2012,1.3751313032149797
2012,11,29,PARANA,S,Hydro,GWh,ONS Hourly,PARANA Paranapanema,3.4904799833893776,2012-11-29,GW,PARANA Paranapanema,0.1174,29,11,2012,1.2388131684374566
2012,11,30,PARANA,S,Hydro,GWh,ONS Hourly,PARANA Paranapanema,5.304630011320113,2012-11-30,GW,PARANA Paranapanema,0.1174,30,11,2012,1.8826767501845945
2012,12,1,PARANA,S,Hydro,GWh,ONS Hourly,PARANA Paranapanema,5.605800002813339,2012-12-01,GW,PARANA Paranapanema,0.1174,1,12,2012,1.9895655887327297
2012,12,2,PARANA,S,Hydro,GWh,ONS Hourly,PARANA Paranapanema,4.617200076580048,2012-12-02,GW,PARANA Paranapanema,0.1174,2,12,2012,1.6386996296777567
2012,12,3,PARANA,S,Hydro,GWh,ONS Hourly,PARANA Paranapanema,3.3779999986290927,2012-12-03,GW,PARANA Paranapanema,0.1174,3,12,2012,1.1988926741301436
2012,12,4,MINAS GERAIS,SECO,Hydro,GWh,ONS Hourly,MINAS GERAIS Paranaiba,111.86130034551024,2012-12-04,GW,MINAS GERAIS Paranaiba,4.64296,4,12,2012,1.0038612252520505
2012,12,5,MINAS GERAIS,SECO,Hydro,GWh,ONS Hourly,MINAS GERAIS Paranaiba,115.18929959833622,2012-12-05,GW,MINAS GERAIS Paranaiba,4.64296,5,12,2012,1.0337272235665773
2012,12,5,PARANA,S,Hydro,GWh,ONS Hourly,PARANA Paranapanema,3.887860011309385,2012-12-05,GW,PARANA Paranapanema,0.1174,5,12,2012,1.3798481016856134
2012,12,6,MINAS GERAIS,SECO,Hydro,GWh,ONS Hourly,MINAS GERAIS Paranaiba,116.56670953333378,2012-12-06,GW,MINAS GERAIS Paranaiba,4.64296,6,12,2012,1.0460883209322445
2012,12,7,PARANA,S,Hydro,GWh,ONS Hourly,PARANA Paranapanema,4.107879996299744,2012-12-07,GW,PARANA Paranapanema,0.1174,7,12,2012,1.45793583060042
2012,12,8,MINAS GERAIS,SECO,Hydro,GWh,ONS Hourly,MINAS GERAIS Paranaiba,114.63785009086132,2012-12-08,GW,MINAS GERAIS Paranaiba,4.64296,8,12,2012,1.0287784273651337
2012,12,8,PARANA,S,Hydro,GWh,ONS Hourly,PARANA Paranapanema,4.107489995658398,2012-12-08,GW,PARANA Paranapanema,0.1174,8,12,2012,1.4577974146998856
2012,12,9,PARANA,S,Hydro,GWh,ONS Hourly,PARANA Paranapanema,4.3535099625587454,2012-12-09,GW,PARANA Paranapanema,0.1174,9,12,2012,1.5451128487218715
2012,12,10,PARANA,S,Hydro,GWh,ONS Hourly,PARANA Paranapanema,5.104400023818016,2012-12-10,GW,PARANA Paranapanema,0.1174,10,12,2012,1.811612728498728
2012,12,11,MINAS GERAIS,SECO,Hydro,GWh,ONS Hourly,MINAS GERAIS Paranaiba,113.80513988435268,2012-12-11,GW,MINAS GERAIS Paranaiba,4.64296,11,12,2012,1.0213055526032304
2012,12,11,PARANA,S,Hydro,GWh,ONS Hourly,PARANA Paranapanema,3.883010022342205,2012-12-11,GW,PARANA Paranapanema,0.1174,11,12,2012,1.3781267824894254
2012,12,12,MINAS GERAIS,SECO,Hydro,GWh,ONS Hourly,MINAS GERAIS Paranaiba,116.82970996201038,2012-12-12,GW,MINAS GERAIS Paranaiba,4.64296,12,12,2012,1.0484485289019143
2012,12,12,PARANA,S,Hydro,GWh,ONS Hourly,PARANA Paranapanema,4.249890014529228,2012-12-12,GW,PARANA Paranapanema,0.1174,12,12,2012,1.5083368876097487
2012,12,13,MINAS GERAIS,SECO,Hydro,GWh,ONS Hourly,MINAS GERAIS Paranaiba,113.21471008658409,2012-12-13,GW,MINAS GERAIS Paranaiba,4.64296,13,12,2012,1.0160069410335224
2012,12,13,PARANA,S,Hydro,GWh,ONS Hourly,PARANA Paranapanema,3.8307799841277297,2012-12-13,GW,PARANA Paranapanema,0.1174,13,12,2012,1.3595897161157473
2012,12,14,PARANA,S,Hydro,GWh,ONS Hourly,PARANA Paranapanema,5.62127996981144,2012-12-14,GW,PARANA Paranapanema,0.1174,14,12,2012,1.9950596144986656
2013,1,8,MINAS GERAIS,SECO,Hydro,GWh,ONS Hourly,MINAS GERAIS Paranaiba,113.27678026258945,2013-01-08,GW,MINAS GERAIS Paranaiba,4.64296,8,1,2013,1.0165639687342902
2013,1,22,MATO GROSSO DO SUL,SECO,Hydro,GWh,ONS Hourly,MATO GROSSO DO SUL Parana,0.6959999799728394,2013-01-22,GW,MATO GROSSO DO SUL Parana,0.028030000000000003,22,1,2013,1.034605749751515
2013,1,23,MATO GROSSO DO SUL,SECO,Hydro,GWh,ONS Hourly,MATO GROSSO DO SUL Parana,0.6959999799728394,2013-01-23,GW,MATO GROSSO DO SUL Parana,0.028030000000000003,23,1,2013,1.034605749751515
2013,1,24,MATO GROSSO DO SUL,SECO,Hydro,GWh,ONS Hourly,MATO GROSSO DO SUL Parana,0.6959999799728394,2013-01-24,GW,MATO GROSSO DO SUL Parana,0.028030000000000003,24,1,2013,1.034605749751515
2013,1,25,MATO GROSSO DO SUL,SECO,Hydro,GWh,ONS Hourly,MATO GROSSO DO SUL Parana,0.6959999799728394,2013-01-25,GW,MATO GROSSO DO SUL Parana,0.028030000000000003,25,1,2013,1.034605749751515
2013,1,29,MATO GROSSO DO SUL,SECO,Hydro,GWh,ONS Hourly,MATO GROSSO DO SUL Parana,0.6959999799728394,2013-01-29,GW,MATO GROSSO DO SUL Parana,0.028030000000000003,29,1,2013,1.034605749751515
2013,1,30,MATO GROSSO DO SUL,SECO,Hydro,GWh,ONS Hourly,MATO GROSSO DO SUL Parana,0.6959999799728394,2013-01-30,GW,MATO GROSSO DO SUL Parana,0.028030000000000003,30,1,2013,1.034605749751515
2013,1,31,MATO GROSSO DO SUL,SECO,Hydro,GWh,ONS Hourly,MATO GROSSO DO SUL Parana,0.6959999799728394,2013-01-31,GW,MATO GROSSO DO SUL Parana,0.028030000000000003,31,1,2013,1.034605749751515
2013,2,1,MATO GROSSO DO SUL,SECO,Hydro,GWh,ONS Hourly,MATO GROSSO DO SUL Parana,0.6959999799728394,2013-02-01,GW,MATO GROSSO DO SUL Parana,0.028030000000000003,1,2,2013,1.034605749751515
2013,2,4,MATO GROSSO DO SUL,SECO,Hydro,GWh,ONS Hourly,MATO GROSSO DO SUL Parana,0.6959999799728394,2013-02-04,GW,MATO GROSSO DO SUL Parana,0.028030000000000003,4,2,2013,1.034605749751515
2013,2,7,PARANA,S,Hydro,GWh,ONS Hourly,PARANA Paranapanema,8.660219937562943,2013-02-07,GW,PARANA Paranapanema,0.35220000000000007,7,2,2013,1.0245386070370694
2013,2,13,PARANA,S,Hydro,GWh,ONS Hourly,PARANA Paranapanema,8.540280044078827,2013-02-13,GW,PARANA Paranapanema,0.35220000000000007,13,2,2013,1.0103492386048203
2013,2,14,PARANA,S,Hydro,GWh,ONS Hourly,PARANA Paranapanema,8.525090038776396,2013-02-14,GW,PARANA Paranapanema,0.35220000000000007,14,2,2013,1.00855220030953
2013,2,17,PARANA,S,Hydro,GWh,ONS Hourly,PARANA Paranapanema,8.667239993810654,2013-02-17,GW,PARANA Paranapanema,0.35220000000000007,17,2,2013,1.0253691077288771
2013,2,18,MATO GROSSO DO SUL,SECO,Hydro,GWh,ONS Hourly,MATO GROSSO DO SUL Parana,0.6959999799728394,2013-02-18,GW,MATO GROSSO DO SUL Parana,0.028030000000000003,18,2,2013,1.034605749751515
2013,2,19,MATO GROSSO DO SUL,SECO,Hydro,GWh,ONS Hourly,MATO GROSSO DO SUL Parana,0.6959999799728394,2013-02-19,GW,MATO GROSSO DO SUL Parana,0.028030000000000003,19,2,2013,1.034605749751515
2013,2,20,MATO GROSSO DO SUL,SECO,Hydro,GWh,ONS Hourly,MATO GROSSO DO SUL Parana,0.6959999799728394,2013-02-20,GW,MATO GROSSO DO SUL Parana,0.028030000000000003,20,2,2013,1.034605749751515
2013,2,21,MATO GROSSO DO SUL,SECO,Hydro,GWh,ONS Hourly,MATO GROSSO DO SUL Parana,0.6959999799728394,2013-02-21,GW,MATO GROSSO DO SUL Parana,0.028030000000000003,21,2,2013,1.034605749751515
2013,2,22,MATO GROSSO DO SUL,SECO,Hydro,GWh,ONS Hourly,MATO GROSSO DO SUL Parana,0.6959999799728394,2013-02-22,GW,MATO GROSSO DO SUL Parana,0.028030000000000003,22,2,2013,1.034605749751515
2013,2,23,MATO GROSSO DO SUL,SECO,Hydro,GWh,ONS Hourly,MATO GROSSO DO SUL Parana,0.6959999799728394,2013-02-23,GW,MATO GROSSO DO SUL Parana,0.028030000000000003,23,2,2013,1.034605749751515
2013,2,24,MATO GROSSO DO SUL,SECO,Hydro,GWh,ONS Hourly,MATO GROSSO DO SUL Parana,0.6959999799728394,2013-02-24,GW,MATO GROSSO DO SUL Parana,0.028030000000000003,24,2,2013,1.034605749751515
2013,2,25,MATO GROSSO DO SUL,SECO,Hydro,GWh,ONS Hourly,MATO GROSSO DO SUL Parana,0.6959999799728394,2013-02-25,GW,MATO GROSSO DO SUL Parana,0.028030000000000003,25,2,2013,1.034605749751515
2013,2,26,MATO GROSSO DO SUL,SECO,Hydro,GWh,ONS Hourly,MATO GROSSO DO SUL Parana,0.6959999799728394,2013-02-26,GW,MATO GROSSO DO SUL Parana,0.028030000000000003,26,2,2013,1.034605749751515
2013,2,27,MATO GROSSO DO SUL,SECO,Hydro,GWh,ONS Hourly,MATO GROSSO DO SUL Parana,0.6959999799728394,2013-02-27,GW,MATO GROSSO DO SUL Parana,0.028030000000000003,27,2,2013,1.034605749751515
2013,2,28,MATO GROSSO DO SUL,SECO,Hydro,GWh,ONS Hourly,MATO GROSSO DO SUL Parana,0.6959999799728394,2013-02-28,GW,MATO GROSSO DO SUL Parana,0.028030000000000003,28,2,2013,1.034605749751515
2013,3,1,MATO GROSSO DO SUL,SECO,Hydro,GWh,ONS Hourly,MATO GROSSO DO SUL Parana,0.6959999799728394,2013-03-01,GW,MATO GROSSO DO SUL Parana,0.028030000000000003,1,3,2013,1.034605749751515
2013,3,2,MATO GROSSO DO SUL,SECO,Hydro,GWh,ONS Hourly,MATO GROSSO DO SUL Parana,0.6959999799728394,2013-03-02,GW,MATO GROSSO DO SUL Parana,0.028030000000000003,2,3,2013,1.034605749751515
2013,3,2,PARANA,S,Hydro,GWh,ONS Hourly,PARANA Paranapanema,8.553759962320326,2013-03-02,GW,PARANA Paranapanema,0.35220000000000007,2,3,2013,1.0119439667708126
2013,3,3,MATO GROSSO DO SUL,SECO,Hydro,GWh,ONS Hourly,MATO GROSSO DO SUL Parana,0.6959999799728394,2013-03-03,GW,MATO GROSSO DO SUL Parana,0.028030000000000003,3,3,2013,1.034605749751515
2013,3,3,PARANA,S,Hydro,GWh,ONS Hourly,PARANA Paranapanema,8.552879989147186,2013-03-03,GW,PARANA Paranapanema,0.35220000000000007,3,3,2013,1.0118398624298677
2013,3,4,MATO GROSSO DO SUL,SECO,Hydro,GWh,ONS Hourly,MATO GROSSO DO SUL Parana,0.6959999799728394,2013-03-04,GW,MATO GROSSO DO SUL Parana,0.028030000000000003,4,3,2013,1.034605749751515
2013,3,4,PARANA,S,Hydro,GWh,ONS Hourly,PARANA Paranapanema,8.547619968652725,2013-03-04,GW,PARANA Paranapanema,0.35220000000000007,4,3,2013,1.0112175809971518
2013,3,5,MATO GROSSO DO SUL,SECO,Hydro,GWh,ONS Hourly,MATO GROSSO DO SUL Parana,0.6959999799728394,2013-03-05,GW,MATO GROSSO DO SUL Parana,0.028030000000000003,5,3,2013,1.034605749751515
2013,3,5,PARANA,S,Hydro,GWh,ONS Hourly,PARANA Paranapanema,8.546099960803986,2013-03-05,GW,PARANA Paranapanema,0.35220000000000007,5,3,2013,1.0110377579978214
2013,3,6,MATO GROSSO DO SUL,SECO,Hydro,GWh,ONS Hourly,MATO GROSSO DO SUL Parana,0.6959999799728394,2013-03-06,GW,MATO GROSSO DO SUL Parana,0.028030000000000003,6,3,2013,1.034605749751515
2013,3,6,PARANA,S,Hydro,GWh,ONS Hourly,PARANA Paranapanema,8.544880002737045,2013-03-06,GW,PARANA Paranapanema,0.35220000000000007,6,3,2013,1.0108934320860594
2013,3,7,MATO GROSSO DO SUL,SECO,Hydro,GWh,ONS Hourly,MATO GROSSO DO SUL Parana,0.6959999799728394,2013-03-07,GW,MATO GROSSO DO SUL Parana,0.028030000000000003,7,3,2013,1.034605749751515
2013,3,7,PARANA,S,Hydro,GWh,ONS Hourly,PARANA Paranapanema,8.546280056238174,2013-03-07,GW,PARANA Paranapanema,0.35220000000000007,7,3,2013,1.0110590640069768
2013,3,8,MATO GROSSO DO SUL,SECO,Hydro,GWh,ONS Hourly,MATO GROSSO DO SUL Parana,0.6959999799728394,2013-03-08,GW,MATO GROSSO DO SUL Parana,0.028030000000000003,8,3,2013,1.034605749751515
2013,3,9,MATO GROSSO DO SUL,SECO,Hydro,GWh,ONS Hourly,MATO GROSSO DO SUL Parana,0.6959999799728394,2013-03-09,GW,MATO GROSSO DO SUL Parana,0.028030000000000003,9,3,2013,1.034605749751515
2013,3,10,MATO GROSSO DO SUL,SECO,Hydro,GWh,ONS Hourly,MATO GROSSO DO SUL Parana,0.6959999799728394,2013-03-10,GW,MATO GROSSO DO SUL Parana,0.028030000000000003,10,3,2013,1.034605749751515
2013,3,10,PARANA,S,Hydro,GWh,ONS Hourly,PARANA Paranapanema,8.545039981603622,2013-03-10,GW,PARANA Paranapanema,0.35220000000000007,10,3,2013,1.010912358224922
2013,3,11,MATO GROSSO DO SUL,SECO,Hydro,GWh,ONS Hourly,MATO GROSSO DO SUL Parana,0.6959999799728394,2013-03-11,GW,MATO GROSSO DO SUL Parana,0.028030000000000003,11,3,2013,1.034605749751515
2013,3,11,PARANA,S,Hydro,GWh,ONS Hourly,PARANA Paranapanema,8.545749962329865,2013-03-11,GW,PARANA Paranapanema,0.35220000000000007,11,3,2013,1.010996351780459
2013,3,12,MATO GROSSO DO SUL,SECO,Hydro,GWh,ONS Hourly,MATO GROSSO DO SUL Parana,0.6959999799728394,2013-03-12,GW,MATO GROSSO DO SUL Parana,0.028030000000000003,12,3,2013,1.034605749751515
2013,3,12,PARANA,S,Hydro,GWh,ONS Hourly,PARANA Paranapanema,8.548879981040953,2013-03-12,GW,PARANA Paranapanema,0.35220000000000007,12,3,2013,1.0113666454950965
2013,3,13,MATO GROSSO DO SUL,SECO,Hydro,GWh,ONS Hourly,MATO GROSSO DO SUL Parana,0.6959999799728394,2013-03-13,GW,MATO GROSSO DO SUL Parana,0.028030000000000003,13,3,2013,1.034605749751515
